student_answer,teacher_answer,label,question_id
The river dries as it gets to the mountains.,Water will always flow downhill (mountain to valley).,0,42
It flows that way because you cannot make a river flow uphill.,Water will always flow downhill (mountain to valley).,0,42
Because it starts between a valley and mountains and goes the opposite direction.,Water will always flow downhill (mountain to valley).,0,42
Because it flows down from the mountains.,Water will always flow downhill (mountain to valley).,0,42
I think the water flows that way because it is going from happy valley to the river.,Water will always flow downhill (mountain to valley).,0,42
Why is that the water flows down away from the mountain.,Water will always flow downhill (mountain to valley).,1,42
Because it is big at beginning then slowly gets smaller and branches out.,Water will always flow downhill (mountain to valley).,0,42
Because it goes happy valley then the river.,Water will always flow downhill (mountain to valley).,0,42
Because it does not go into the mountain.,Water will always flow downhill (mountain to valley).,0,42
The river flows from biggest to smallest. That is why.,Water will always flow downhill (mountain to valley).,0,42
Because rivers sometimes end in valleys.,Water will always flow downhill (mountain to valley).,0,42
The delta.,Water will always flow downhill (mountain to valley).,0,42
Because the water flow to the basin which is the rose mountains.,Water will always flow downhill (mountain to valley).,0,42
It flows in that direction because the water is going high land to low land.,Water will always flow downhill (mountain to valley).,1,42
"Maybe because the mountains are that way, or there are cracks and the water goes through.",Water will always flow downhill (mountain to valley).,0,42
Because the mountain is the highest peak and water flows downhill.,Water will always flow downhill (mountain to valley).,1,42
I think that because the water flows down from the mountain first.,Water will always flow downhill (mountain to valley).,1,42
Because there are little slots that take them that way.,Water will always flow downhill (mountain to valley).,0,42
I think it flows that way because rivers usually flow from valleys into mountains.,Water will always flow downhill (mountain to valley).,0,42
I think the water flows in that direction because the river is still trying to find the easiest route.,Water will always flow downhill (mountain to valley).,0,42
Because the earth's gravitational pull.,Water will always flow downhill (mountain to valley).,0,42
Because the river leads to an open delta.,Water will always flow downhill (mountain to valley).,0,42
It flows in that direction because the mountain usually carries the water down the side of the mountain.,Water will always flow downhill (mountain to valley).,0,42
I think the water flows in that direction because water cannot flow uphill.,Water will always flow downhill (mountain to valley).,0,42
Rivers usually flow through valley. It grow weaker at the mountain because it cannot go uphill.,Water will always flow downhill (mountain to valley).,0,42
There are other little streams at that end that was formed by water.,Water will always flow downhill (mountain to valley).,0,42
Rivers cannot flow up mountain and valleys cannot be on mountain so it is flowing towards happy valley.,Water will always flow downhill (mountain to valley).,1,42
"I think that way, because the water will flow down the mountain, not up it.",Water will always flow downhill (mountain to valley).,0,42
All the streams flow together forming one bigger river.,Water will always flow downhill (mountain to valley).,0,42
I think this because the stream is getting wider as it goes on.,Water will always flow downhill (mountain to valley).,0,42
Because that is downhill.,Water will always flow downhill (mountain to valley).,0,42
I think it flows there because the river eroded the valley and the water would be flowing down the valley.,Water will always flow downhill (mountain to valley).,0,42
The river gets the water from the mountain and takes it to happy valley.,Water will always flow downhill (mountain to valley).,0,42
I think the water flows in the direction because that is where the crack is.,Water will always flow downhill (mountain to valley).,0,42
I think flows in that direction because it starts small and it gets bigger.,Water will always flow downhill (mountain to valley).,0,42
I think the water flows in that direction because water cannot flow up a mountain.,Water will always flow downhill (mountain to valley).,0,42
Water will always flow downhill (mountain to valley).,Water will always flow downhill (mountain to valley).,1,42
